8116190	8891569941	9600160145
8622599	8639096245	9356520238
6651214	10297069341	10965235859
6713450	10379552060	10989892205
8153045	9638251846	10367658076
7120564	10203391009	10772923375
6671157	10176427544	10780357655
8155085	10227501761	10960006503
7652709	10213764636	10794607549
6844848	10365322963	10959078584
