966969	7959387142431338350	1215537064
797242	8679671643560370548	770722063
832931	7521983798963298164	800380515
828633	3170545343393330021	828268074
821235	3472328296227680304	789504274
822149	3472328296227680300	784726034
803103	3472328296227679280	798465563
808975	3472328296227418160	797773149
800224	3472328296160571440	801554051
796221	3472328279047811120	797865148
