807420707	1065610910	2073148805
481605242	1204461239	2019085113
479538006	1243862598	2117374951
551085324	1666692383	2472500189
551780576	1749408831	2532647003
550147155	1721646449	2520421624
480946154	1639327166	2496566593
551363135	1742589764	2552761097
549907835	1674001355	2479344584
551893451	1702985433	2479038739
