2064172	1182000446	1484467559
2157247	1771239330	2091412838
2782281	1790067573	2021680893
2149551	1785816187	1997933670
2150109	1809714289	2126088658
2162553	1902691592	2195159706
2152725	1932615027	2232102459
2154468	1993773992	2363335272
2161000	1906340755	2214766282
2112753	1879661010	2175575837
