58649105	1265565493	4102660876
94764665	3472685913237356576	4838975879
93075367	288230376151711744	5140429970
91072716	3565	5091457793
91845968	1287230162	5295873546
125399619	15891724253790232	5034503497
2872549782	2796	8767700972
108769057	1354307452	5038884529
109282960	8243405293506265120	4408184777
107871463	288230376151740773	4885569898
