1033671	2129927518	2431427938
1018905	1725346782	1996438537
1052031	2240378209	2516126068
1025211	2109791789	2470493411
1015574	1964396817	2256102143
1011385	2734811795	3071440856
1029085	1917414378	2283702851
1020114	1925796272	2309433431
1032462	2200674425	2475981856
1067984	1912491343	2312936100
