1025806	1791255505	2092797829
1023653	1775306293	2084947724
1020736	1862867601	2188619195
1009951	1896397618	2234438574
1081888	1977790928	2282522532
1036107	1925719391	2248992833
1014262	1809584408	2084902653
1013300	2022229341	2313679657
1078211	2017309337	2296420118
1035226	1870782198	2154751642
