802063,-727251877657481,1266
762032,-727261958691871,92300
776578,-727271939673920,83361
736179,-727281920692806,74465
732673,-727291901642897,65519
739183,-727301882611967,56547
735772,-727312162971404,347307
750965,-727321844534371,38640
738593,-727331825499028,29686
734160,-727341906251631,120635
759649,-727351987018381,211666
734917,-727361768403248,2854
738918,-727371849175369,93857
774486,-727381929933430,184787
737703,-727391811135372,75941
771446,-727401792086478,67037
734828,-727411872891813,157986
740162,-727421754042489,49131
739216,-727431734996822,40197
771488,-727441715965640,31321
734788,-727451996361976,321995
741044,-727461677922679,13396
770905,-727471758682978,104301
770513,-727481739682057,95431
736000,-727491720665937,86470
738086,-727501701615995,77507
736397,-727511982249978,368600
774031,-727521663800814,59922
775253,-727531644808963,51042
735559,-727541625800702,42063
734837,-727551606765830,33111
779858,-727561587724855,24212
739917,-727571568743907,15282
753765,-727581649498205,106266
737477,-727591630465365,97283
750190,-727601611451042,88420
745395,-727611592414100,79414
738237,-727621573399104,70559
750395,-727631554348452,61551
746836,-727641535321548,52592
730200,-727651516278653,43613
773688,-727661696845559,234522
768055,-727671777633658,325521
769700,-727681559012510,116779
732727,-727691440213470,7979
774837,-727701520958630,98907
775642,-727711501967424,90045
774562,-727721482957614,81084
740798,-727731463960674,72169
771804,-727741444913783,63216
