Prepare			Overhead		total
112461422		234152136		346641
166097887		195555323		361684
166103800		195911823		362050
165970608		196655096		362650
165911731		195285835		361232
165841776		197986540		363855
165604879		194756832		360399
165611559		196630294		362267
165922872		196771398		362726
165941036		197475243		363450
