Prepare			Overhead		total
1757		229009419		229034
99913503		227710817		327664
99923547		228299294		328253
99912314		226800553		326754
99924562		227613083		327568
99911020		226784953		326738
99922166		226464922		326418
99917661		224608764		324562
99923719		225580959		325535
99912508		224500805		324454
