12900482,-712153457265302,13300
12321781,-712163450394293,15832
12316616,-712176137573399,2715824
12463940,-712183435435180,21015
12335453,-712193527902834,123767
12320732,-712203620254186,226316
12421283,-712213512985888,128928
12440359,-712223705235078,331740
12418855,-712233697878526,334425
12321855,-712243490892859,137040
12377491,-712255180070917,1838293
12319924,-712263575816425,242488
12327397,-712273468550186,145273
12394744,-712283660681744,347719
12396693,-712293653304154,350446
12397554,-712303645910746,352943
12321247,-712313538722892,255899
12449106,-712325627101584,2356571
12318984,-712333324305405,61263
12391562,-712348007541967,4759944
12407753,-712353409241275,166803
12322373,-712363302067432,69582
12369807,-712373594000566,371927
12430329,-712383586584851,374680
12375065,-712393379612271,177336
12391541,-712403472013256,280163
12324682,-712413564409431,382702
12338767,-712423357329363,185321
12343606,-712433549494223,388014
12326605,-712443542040458,390661
12355726,-712454832017219,1691830
12360659,-712463327541933,196184
12340629,-712474118543223,998097
12330216,-712485807721404,2698809
12339034,-712493205397038,104201
12335372,-712503297743935,206747
12359984,-712514887114056,1807637
12323450,-712525378703634,2309983
12339023,-712533075778992,14897
12365065,-712543068334694,17367
12445881,-712554058927075,1019363
12442277,-712563253171249,222925
12511633,-712573046215381,25700
12323578,-712583138734958,128463
12317484,-712593530488563,530755
12397233,-712603023997701,33673
12321899,-712613016618832,36523
12322197,-712623009140545,39149
12349324,-712633301090615,341322
12332996,-712643293641903,344146
