Prepare			Overhead		total
84076809		184614019		268713
99981595		185121352		285137
100530382		186398387		286954
100525223		186789275		287349
100538777		186476059		287041
100556463		188451152		289044
100541854		187692969		288262
100555847		187528441		288123
100529735		186664739		287219
100545697		185690360		286269
