258,491,1132
84,224,91621
79,219,81836
93,264,72182
99,245,62462
68,198,52742
82,223,43080
60,208,33363
119,258,23735
69,213,13991
106,199,4313
93,220,94548
113,222,84864
64,293,75251
82,201,65474
69,7,55601
99,220,46117
67,217,36461
95,220,26768
69,229,17088
66,276,7453
68,219,97612
98,202,87914
69,225,78247
96,204,68531
66,281,58953
66,223,49208
69,7,39308
100,198,29810
77,226,20155
107,213,10454
74,235,100682
100,279,91060
67,222,81327
97,195,71629
69,193,61967
91,220,52296
72,278,42654
106,246,32930
66,197,23175
112,210,13486
66,224,3815
94,264,94056
68,185,84281
99,272,74702
67,217,64932
46,197,55226
62,247,45573
100,232,35876
70,276,26240
