121,-715683043941211,468
1787,-715693124935932,91507
187,-715703105153593,81759
1429,-715713085394539,72118
1322,-715723165412522,162319
186,-715733145648028,152632
1741,-715743125864883,142938
918,-715753006297381,33363
941,-715762986513252,23693
1721,-715773066532101,113902
1823,-715783046766837,104244
1720,-715793026984833,94492
53,-715803007217413,84843
848,-715812987437354,75157
860,-715822967667043,65481
149,-715832947883822,55781
941,-715842928113621,46107
919,-715852908326306,36400
154,-715862988341336,126609
152,-715872868768845,17109
1727,-715883048589026,207143
149,-715892929017878,97319
629,-715902909232690,87850
147,-715912889465310,78188
1320,-715922869677967,68480
150,-715932949695024,158685
176,-715942830134507,49111
186,-715952910152520,139323
175,-715962890384391,129638
154,-715972870595223,119924
914,-715982850838820,110294
147,-715992731253471,688
172,-716002811292392,90927
1280,-716012791506147,81230
1342,-716022771720953,71523
149,-716032851752748,161747
182,-716042831967695,152053
1918,-716052812196530,142333
148,-716062792415211,132690
1925,-716072772647887,123007
170,-716082752866752,113303
1985,-716092733097533,103637
935,-716102713315343,93950
875,-716112693530156,84230
305,-716122673758073,74553
148,-716132653975806,64864
1929,-716142734006933,154838
1996,-716152714227360,145389
147,-716162694455263,135718
1416,-716172674670218,126018
