107,955117,955184
167,951980,1042919
149,952930,1034172
172,952005,1023574
153,953662,1015538
182,955152,1007349
166,954709,997209
170,947853,980680
166,952352,975479
169,955345,968775
167,951692,955446
171,953143,1047103
146,956241,1040521
172,951625,1026215
164,952557,1017470
161,951573,1006796
147,953886,999435
171,950771,986621
151,955844,981996
167,953848,970345
146,955764,962567
173,954989,1052017
159,950756,1038084
173,948962,1026615
166,950350,1018303
170,954658,1012917
161,954487,1003061
171,953950,992834
169,956003,985211
171,954112,973620
169,954987,964818
166,953696,953940
165,956580,1047048
170,954447,1035214
147,952673,1023745
174,951857,1013248
164,956157,1007849
183,953192,995207
161,955362,987678
172,952846,975490
145,950594,963539
173,947571,950837
159,948851,1042324
171,947504,1031286
160,953334,1027452
170,954337,1018757
161,952356,1007093
168,954194,999229
161,955034,990394
172,953988,979654
