757667,-725749248234213,1271
733983,-725759329033894,91950
738415,-725769309979169,82966
732787,-725779290950953,74012
739506,-725789271892082,65049
734672,-725799252857122,56107
733048,-725809233802102,47152
734140,-725819214745288,38170
740359,-725829195709229,29229
738895,-725839176658223,20299
743703,-725849157623262,11349
731512,-725859138578309,2371
730526,-725869219320552,93333
731327,-725879200279680,84356
735461,-725889181219728,75396
737706,-725899162181821,66438
737126,-725909143129843,57488
734032,-725919124096883,48547
732032,-725929105039853,39584
734218,-725939085980919,30602
738415,-725949066940026,21654
742673,-725959047886982,12713
733510,-725969028854201,3753
733902,-725979109600306,94680
734936,-725989090542375,85732
729179,-725999071503455,76759
729735,-726009052441404,67804
730618,-726019033401594,58829
725401,-726029014340666,49862
732795,-726038995290611,40913
736576,-726048976234670,31960
739324,-726058957184729,22987
739583,-726068938152766,14046
732963,-726078919103809,5098
736621,-726088999864048,96044
736301,-726098980815100,87076
735928,-726108961760209,78129
729012,-726118942729232,69159
734529,-726128923667306,60202
736557,-726138904627305,51240
735688,-726148885576406,42289
731495,-726158866536356,33337
728222,-726168847477375,24387
730615,-726178828414453,15399
731556,-726188809369546,6430
729568,-726198890111806,97382
735421,-726208871064871,88417
741569,-726218852010822,79461
736820,-726228832961963,70507
740737,-726238813923020,61543
