Prepare			Overhead		total
113118306		187587322		300731
165151843		177969284		343144
164464541		175694076		340193
165219466		178897289		344142
164881515		176616393		341532
164454406		178455217		342935
164504572		175583440		340121
165192368		178967518		344187
165200974		176928037		342156
164874540		178870149		343766
