1930402124,22,1930476
1347938807,12,1370586
1348823050,14,1410987
1336989233,12,1339670
1347892108,17,1379143
1348552669,11,1419266
1347817269,11,1358776
1347277507,12,1397627
1347019511,16,1436243
1347490924,12,1375405
1347145833,15,1414128
1347588849,12,1353407
1347630442,13,1392612
1347807013,11,1431992
1347834432,15,1371523
1347232069,10,1410331
1347903090,14,1349928
1348368083,11,1389865
1347569530,12,1429009
1346634487,12,1367336
1347678600,15,1406591
1347706453,11,1445867
1347109105,15,1384668
1348500572,11,1424740
1348819057,13,1365260
1347458659,12,1404292
1347171433,15,1443038
1347420176,11,1382147
1347087855,15,1420812
1348308267,11,1360814
1347294182,11,1399682
1347972115,11,1439227
1346988423,15,1377907
1347083938,12,1416561
1347655550,15,1355898
1347811202,11,1395304
1347911986,12,1434794
1348395687,12,1374883
1348147958,15,1414606
1347493016,12,1353770
1347807751,16,1393180
1348364795,11,1433127
1347786820,12,1372587
1347784383,11,1411965
1348056402,14,1351697
1348108519,12,1391394
1348011547,14,1430985
1348219154,11,1370876
1347409816,12,1409880
1346253800,11,1347806
