Prepare			Overhead		total
154215		187932774		188108
100089770		205311380		305427
100077902		204677077		304789
100087946		204150555		304264
100090965		202589430		302703
100088750		200734123		300847
100075800		201169102		301283
100089152		201256112		301370
100076601		201353612		301466
100086412		201621300		301733
