3177512,-711141157571508,3860
3072068,-711152837624032,1695246
3067511,-711162122307097,989271
3141634,-711171307194652,183566
3144288,-711184783624952,3673559
3135681,-711191772944448,669944
3106226,-711202454911984,1362734
3116153,-711212737661031,1655835
3106538,-711222122186118,1049842
3140668,-711231506693903,443918
3097108,-711242288466628,1236500
3141382,-711251672963599,630540
3094211,-711262554560954,1523140
3106108,-711274733518160,3714329
3092768,-711281024179843,11384
3126563,-711291007486735,4851
3095659,-711302687482178,1696571
3092911,-711311772577754,790843
3087868,-711321057273726,84971
3141665,-711331040596346,78443
3106395,-711341822371394,871022
3076145,-711351306701496,364966
3061904,-711361689206458,757921
3070015,-711371572699115,651402
3070654,-711380957169892,45413
3057848,-711392038294998,1137655
3033493,-711401422748122,531591
3019578,-711411206393504,325149
3058628,-711420890239750,18846
3018641,-711430873514571,12127
3091503,-711440856764562,5580
3056045,-711452536704035,1697236
3034254,-711460923163144,92174
3056133,-711472503247222,1684021
3058893,-711480889703384,78924
3085799,-711490872978291,72316
3075349,-711503051935906,2263584
3058114,-711511737818576,958202
3056782,-711520822869410,52476
3090122,-711532303188303,1544453
3105165,-711544382344499,3635749
3090959,-711550872602661,132596
3090075,-711563650364003,2923306
3107158,-711571138632277,419109
3091776,-711580822548770,112820
3112773,-711590706061941,6343
3058581,-711604382079555,3696127
3054505,-711610772476802,92954
3054964,-711621354575081,685797
3089806,-711632335865889,1678185
