1563579,-724746316893016,2016
1527506,-724757795756814,1492200
1533972,-724767178686622,884666
1526993,-724776661441426,376980
1526853,-724787142191231,868310
1518487,-724796624935974,360645
1521312,-724806606671196,352456
1525599,-724816488627161,244420
1532671,-724827867592965,1634868
1517269,-724836452111612,228081
1522471,-724847731291214,1518663
1524184,-724857114211091,911075
1525662,-724866197747421,3791
1535466,-724877077703626,894763
1515495,-724887059471884,886608
1523742,-724896242784272,79295
1516362,-724906224557500,71140
1514957,-724916206285786,62958
1520044,-724926188013973,54776
1521628,-724936169770330,46628
1521842,-724946151502612,38456
1520096,-724956133248759,30280
1524726,-724966114983142,22112
1525823,-724976096765240,14012
1516647,-724986078510498,5836
1520725,-724996160064953,97587
1530668,-725006141798268,89420
1519393,-725016123539490,81234
1519313,-725026105288829,73077
1521968,-725036087022030,64912
1521054,-725046068774331,56736
1515905,-725056050507526,48569
1514774,-725066032257904,40415
1521642,-725076013984115,32225
1519626,-725085995716295,24048
1520021,-725095977464569,15888
1529775,-725105959197810,7727
1528706,-725116040767355,99478
1521326,-725126022507425,91308
1521038,-725136004254917,83140
1524918,-725145985989943,74977
1524841,-725155967742313,66821
1522473,-725165949481599,58639
1521092,-725175931215802,50468
1521930,-725185912967075,42314
1516994,-725195894703328,34122
1514831,-725205876449544,25968
1521203,-725215858186817,17800
1524784,-725225839936179,9645
1522630,-725235921485424,101387
