Prepare			Overhead		total
1694		230764939		230789
99913815		230090114		330044
99925388		231519446		331473
99912346		230143328		330096
99925795		232111324		332065
99912955		228871825		328825
99913370		230329258		330282
99913715		228456553		328411
99925298		230483255		330437
99896690		230164604		330120
