103,451,2886
102,246,93947
201,238,83996
175,235,74221
180,244,64641
187,242,54890
147,7,44869
179,245,35446
192,235,25748
182,8,15844
207,238,6372
161,257,96606
183,256,86911
145,261,77241
180,254,67517
147,7,57547
182,266,48123
152,259,38432
182,7,28449
179,256,19043
207,255,9360
181,234,99537
182,253,90114
169,261,80249
175,7,70251
172,256,60788
228,249,51115
147,8,41181
146,257,31793
174,259,22062
204,6,12100
154,240,102535
192,259,92874
151,7,82927
187,249,73465
166,265,63786
174,7,53844
170,255,44436
167,257,34748
219,7,24803
194,259,15354
164,261,5660
171,7,95608
185,256,86174
172,256,76495
180,7,66527
142,5,56867
171,259,47382
143,7,37442
186,250,27964
