153,428,1106
56,236,91896
89,219,181912
105,267,72300
106,251,62588
84,228,52889
99,213,43150
66,212,33481
98,224,23786
55,246,14144
97,269,204282
93,220,94653
106,246,84999
52,221,75250
97,200,65570
51,7,3352452
98,256,645663
78,219,336217
86,221,26814
52,244,117066
116,204,7461
59,6,97493
109,219,88003
90,218,78325
103,215,68630
81,223,58946
98,309,149259
76,219,139452
84,272,29937
76,221,20200
104,239,110451
80,222,100744
207,221,91063
79,253,1080433
107,204,71681
94,279,1360775
98,7,3348877
51,263,42651
107,215,32923
81,208,23269
109,223,13584
105,247,3932
95,255,94130
87,210,84376
100,279,74768
53,216,65041
192,8,55149
79,218,645088
98,262,36022
175,198,126144
