123,453,1133
136,214,91544
194,218,81788
196,8,71871
174,195,62360
179,251,52741
183,263,43057
140,213,33301
186,225,23634
142,216,13924
179,237,4267
189,245,94476
188,265,84801
184,234,75083
175,214,65369
145,6,55477
176,211,45980
163,248,36338
189,271,26655
179,213,16898
184,248,7255
136,219,97431
192,206,87730
135,209,78042
175,231,68364
142,262,58714
188,212,48966
144,7,39075
186,202,29571
166,202,19904
192,233,10233
179,225,100438
190,279,90809
181,227,81051
186,226,71400
142,254,61747
182,222,52016
180,276,42400
185,209,32642
180,208,22997
168,193,13299
180,203,3625
190,258,93898
182,249,84177
187,277,74543
143,243,64814
194,248,55132
178,229,45420
192,255,35751
142,277,26088
