971032493,18,971121
673572249,12,735883
673581360,16,700456
673496251,12,764872
673947905,11,729806
673659127,11,694470
673581256,12,758939
673342412,12,723270
673876309,12,688150
673978596,11,753019
674727403,12,718750
674539707,12,684276
674110301,12,749275
674476567,12,714759
673656029,11,679400
673556661,11,743862
673589452,11,708440
673706785,12,773034
673842806,11,737881
673601615,12,702469
673278609,12,766654
673486757,12,731127
673724453,12,695851
673854874,12,760595
673756520,12,725337
674199880,11,690541
674078574,11,755508
673455092,13,719965
673812368,12,684764
674172685,10,749823
673715967,12,714547
674236599,11,679768
673756341,11,744429
674193704,12,709611
674170314,12,674769
673432706,11,739316
673598370,12,703902
673577858,12,768386
674641640,10,734014
673730262,12,698754
674048051,12,763691
673908013,11,728583
673761410,12,693348
673672730,12,757908
673614184,12,722529
673491463,13,687008
673983605,11,751889
673934308,12,716829
673717522,14,681536
674168360,13,746610
