Prepare			Overhead		total
72632		186050665		186148
100433086		187272167		287733
100437714		190514860		290989
100435511		187952174		288413
100421545		189896434		290352
100422006		187056157		287505
100444228		189545973		290032
100438590		187585091		288054
100441388		190059434		290528
100423738		187587149		288040
