481999450,17,482081
332527229,12,405325
332574301,11,428499
332710949,11,351922
332512368,11,375037
333019550,11,398672
332505362,14,421811
332515673,10,444934
332425622,12,368076
332457897,10,391127
332486578,12,414230
333028848,11,437852
332564995,14,361135
332498830,10,384278
332570580,12,407446
332648560,11,430726
332582902,10,453951
333006736,11,477569
332470970,15,400740
332558480,11,423942
332568525,12,347215
332490847,10,370301
332462206,11,393456
332952387,11,417082
332514970,15,340416
332462659,9,363524
332515297,12,486557
332557588,10,409815
332567432,11,333075
332854724,11,356555
332619699,13,379872
332557167,10,403117
332553601,11,426267
332548113,10,349534
332603754,11,372733
332903801,10,496134
332575192,14,419526
332411557,10,342745
332680112,11,366164
332536995,11,389405
332417434,13,412442
332946728,11,435982
332989959,18,359673
332442659,11,382721
332487123,12,405805
332506467,11,428928
332473379,11,352096
333040855,10,375743
332613591,13,398963
332522428,11,422077
