484655690,21,484730
336941701,12,412366
336896962,15,339956
337125035,11,367707
336863293,11,395163
337251141,11,423026
336908152,11,350626
336972390,11,378191
336741181,11,405548
336927299,11,433068
336925270,18,360707
337095581,12,388393
336934412,11,415920
337203755,11,343832
337099458,15,371529
337033744,11,399168
337027790,15,426792
337161944,11,354641
337084774,12,382337
336937261,10,409866
337102954,15,337682
337171144,11,365443
337045916,15,393085
336942217,10,420639
336890774,12,348221
336992253,11,375824
336950605,15,403371
336903830,11,430863
336915994,18,358494
333942476,11,383025
335399330,11,409041
336935540,11,436569
336066450,14,363329
337118087,10,391063
337293004,14,418953
336999051,10,346658
337040255,11,374292
336942255,11,401828
337062932,14,429504
336118200,11,356310
337075332,14,383997
335574701,12,410163
337780451,12,338636
336307072,12,365573
336993935,15,393165
335371488,12,419143
336295619,14,346132
333670880,12,370394
333028869,12,394035
337203166,11,421831
