781337,-726249810704111,1219
738879,-726259891537126,91976
745080,-726269872491299,83028
739063,-726279953282513,173995
739464,-726289834432354,65139
737424,-726299915204401,156112
739401,-726309796378319,47294
745703,-726320076736754,338021
740212,-726329858113532,129283
741642,-726339839066466,120361
748090,-726349820038593,111414
738753,-726359701201784,2564
744973,-726369781955030,93520
741365,-726379762930739,84564
745355,-726389743884769,75620
745521,-726399824661217,166572
744302,-726409805618960,157628
740927,-726419686793910,48794
744877,-726429767554137,139760
737109,-726439648709001,30885
741200,-726449729478105,121839
736042,-726459710432293,112899
735936,-726469691396303,103939
738748,-726479672345316,94995
737596,-726489653296368,86037
740754,-726499634266440,77080
739182,-726509615225467,68130
748054,-726519596190575,59186
741240,-726529577153574,50236
742569,-726539657927663,141214
745132,-726549638883749,132269
747504,-726559619843767,123311
740017,-726569600823859,114367
744960,-726579581798817,105452
741077,-726589562774866,96498
742913,-726599543728895,87550
737961,-726609624487473,178476
759181,-726619605457205,169570
746570,-726629486627035,60719
741357,-726639767012578,351329
745715,-726649448560047,42832
743365,-726659429541263,33906
738209,-726669709905492,324665
739388,-726679491251405,115899
734828,-726689472222355,106937
739462,-726699453177483,98005
741217,-726709434153592,89055
738469,-726719514908773,180007
739985,-726729495859801,171062
739670,-726739377028593,62199
