Prepare			Overhead		total
152921		186500168		186673
100071571		204349644		304458
100085902		207219333		307332
100097086		205199097		305328
100091100		204626627		304743
100067830		204755793		304866
100098905		204484094		304609
100088098		203796676		303919
100084876		204543627		304652
100077565		204789169		304900
