101,229640,229710
169,230003,320599
163,228815,309715
167,230003,301232
175,229858,291392
167,230086,281945
183,230063,272228
169,230089,462365
167,230349,353045
156,230648,343651
167,231345,234770
146,230024,323655
199,230035,313973
167,230078,504151
167,230348,294922
146,230058,284965
179,230478,275693
180,230057,465408
181,230159,455814
146,230303,346362
166,230525,336910
189,229579,326267
164,230813,317826
173,230103,307421
176,230194,297816
168,230916,288862
162,230753,279004
179,230643,269211
176,230609,259477
168,230250,249443
177,230621,340021
167,230402,330112
156,230766,320808
186,230223,310573
158,231029,301718
167,230465,291459
169,230284,281587
169,229937,271572
145,231412,762860
190,230060,452128
170,230701,343171
167,230195,332994
172,230148,323258
167,230653,314070
148,230524,304264
174,229939,293986
143,230511,284886
169,229051,273735
159,231049,266053
168,230426,255761
