Prepare			Overhead		total
60110		183727883		183811
100066586		181643594		281748
100070300		182777189		282873
100060644		181986758		282086
100068934		184213145		284308
100060839		182784885		282883
100069902		184579584		284677
100064196		183640848		283739
100078120		184161376		284266
100065292		184146143		284250
