1520877,-713158476002502,1981
1511286,-713168557563969,93570
1511635,-713178539287170,85363
1512689,-713188521030468,77236
1508071,-713198502750795,68999
1511283,-713208484482078,60806
1488827,-713218466202340,52677
1485554,-713228447926675,44425
1512858,-713238429621937,36232
1511202,-713248411342386,28085
1514884,-713258393078396,19918
1512642,-713268374803724,11689
1508746,-713278356537927,3554
1477225,-713288438056409,95188
1489406,-713298419759698,86998
1518267,-713308401457064,78839
1506623,-713318383198340,70656
1507976,-713328364912535,62435
1509235,-713338346628798,54288
1492481,-713348328361086,46102
1512618,-713358310064423,37871
1527458,-713368291805717,29755
1510216,-713378273548955,21518
1504558,-713388255283241,13350
1510364,-713398236996450,5205
1507657,-713408318517982,96883
1490636,-713418300251299,88717
1472135,-713428281952551,80492
1497487,-713438263656573,72311
1509777,-713448245362103,64077
1512239,-713458227094286,55967
1507761,-713468208815671,47716
1517097,-713478190551019,39541
1488073,-713488172277171,31373
1482313,-713498153973602,23100
1511468,-713508135685740,14988
1507850,-713518117407060,6795
1511204,-713528198946398,98551
1511615,-713538180668836,90320
1497830,-713548162403024,82234
1474893,-713558144108360,73912
1496764,-713568125812727,65732
1508044,-713578107516891,57569
1517304,-713588089238191,49345
1512185,-713598070981573,41237
1511613,-713608052701809,33036
1502268,-713618034439321,24588
1472523,-713628016152410,16583
1497274,-713637997858551,8450
1516041,-713648079366137,100130
