1594318,-725248757979788,2187
1537944,-725258839622530,93684
1538609,-725268821373671,85514
1542732,-725278803148795,77390
1548686,-725288784910104,69244
1537777,-725298766690448,61115
1540895,-725308748445683,52953
1540594,-725318730221844,44824
1544054,-725328711976140,36662
1538298,-725338693737371,28543
1540498,-725348675511636,20407
1544570,-725358657265876,12252
1549411,-725368639038973,4116
1536541,-725378720609465,95874
1537686,-725388702381594,87724
1542848,-725398684138923,79588
1544632,-725408665911170,71452
1537714,-725418647671481,63302
1537394,-725428629423755,55125
1542957,-725438611189893,46996
1546405,-725448592948140,38849
1538261,-725458574726423,30709
1537746,-725468556477679,22551
1541974,-725478538244787,14424
1542281,-725488520001142,6262
1535350,-725498601554626,97912
1533705,-725508583307820,89731
1539264,-725518565059992,81591
1543926,-725528546840337,73460
1537786,-725538528599727,65311
1536618,-725548510368688,57169
1544503,-725558492121134,49009
1544690,-725568473901290,40888
1538876,-725578455658426,32762
1538096,-725588437413858,24587
1543666,-725598419187963,16459
1541370,-725608400946226,8306
1532795,-725618482519501,100060
1534515,-725628464272899,91907
1539194,-725638446046082,83787
1544891,-725648427801426,75629
1536669,-725658409582618,67502
1537418,-725668391335893,59338
1541404,-725678373091075,51189
1540370,-725688354870220,43051
1533747,-725698336631426,34910
1538547,-725708318404748,26769
1538373,-725718300162997,18623
1540022,-725728281940276,10487
1540071,-725738263696670,2344
