576812601787819	7785650
576812701802761	1690287
576812801805198	1688508
576812901855093	1260184247
576814260351408	1690044
576814360353936	1693881
576814460356225	1691633
576814560358664	1692004
576814660361017	1691019
576814760363346	1693141
576814860365958	5298363
576814960368609	1457490
576815060371188	1455680
576815160373510	1457892
576815260376026	1494457
576815360378429	1457735
576815460383470	609335287
576816168265419	1457506
576816268267953	1456327
576816368270328	1457610
576816468272586	4648391
576816568275013	1458290
576816668277258	1457253
576816768279650	1467238
576816868282006	1457312
576816968284270	1457323
576817068286568	1456993
576817168288787	1457255
576817268297188	1456967
576817368299555	1456900
576817468301722	639133608
576818202386176	1457601
576818302420356	1458691
576818402423085	1454116
576818502433104	1471330
576818602435779	1454912
576818702438494	1456290
576818802441138	1455777
576818902443893	1457643
576819002453605	1458424
576819102456394	5102462
576819202459237	1456339
576819302461950	1458475
576819402465032	1459854
576819502467732	1456800
576819602470151	636087857
576820337107789	1455541
576820437110501	1456382
576820537113134	1454448
576820637115770	1457769
576820737118522	4818790
576820837121623	1458246
576820937124258	1459321
576821037126771	1458061
576821137129398	1457299
576821237132016	1458408
576821337134527	1455748
576821437136694	1457141
576821537141876	1456371
576821637146322	1459846
576821737148663	4446182
576821837151221	6254029
576821937154907	651557957
576822687252995	1470686
576822787254917	1462722
576822887257136	1475916
576822987258866	1461699
576823087260629	1461044
576823187262510	1474521
576823287264116	1461962
576823387265787	4895135
576823487268483	1463433
576823587270611	1475082
576823687273123	1463958
576823787274854	1470463
576823887277000	1473255
576823987278908	1477542
576824087280358	1480694
576824187282321	6438114
576824287284822	6788442
576824387288046	638788738
576825121381304	1455384
576825221383151	1458821
576825321384887	1456375
576825421386772	1456581
576825521388590	1457870
576825621390233	1457505
576825721392769	1458868
576825821394333	1456146
576825921397177	1458429
576826021406410	4626966
576826121408826	1455292
576826221410308	1458920
576826321412292	1457943
576826421416060	1455176
576826521418644	635584974
576827255544424	1460052
576827355817986	1465671
576827455820420	1463324
576827555822454	1461324
576827655824486	4918289
576827755827028	1467748
576827855859449	1463136
576827955861666	1461680
576828055863752	1463564
576828155865779	1460853
576828255867887	1464195
576828355899319	1467876
576828455901401	1469060
576828555910594	1464300
576828655912760	4534727
576828755916849	482711464
576829337180264	1459161
576829437191231	1461687
576829537203174	1463379
576829637216681	1496769
576829737226989	1459482
576829837242862	1773733
576829937253283	1460480
576830037263790	1460284
576830137276382	5202952
576830237287684	1459579
576830337297257	1458980
576830437308192	1463752
576830537316898	1461621
576830637325851	1460207
576830737338881	415982186
576831251863963	1469262
576831351875696	1470198
576831451885403	1468146
576831551898649	5108744
576831651908291	1495818
576831751918497	1464984
576831851928771	1477971
576831951941111	1468449
576832051949382	1467114
576832151959952	1462184
576832251974390	415488247
576832766012934	1458964
576832866025037	1460349
576832966038696	5079377
576833066049392	1460717
576833166063699	1461527
576833266073263	1460416
576833366082317	1459486
576833466089836	1462761
576833566100365	1457539
576833666115146	1460501
576833766127119	1459917
