577376243956455	248556822
577376492548725	6938704
577376592558292	6198921
577376694649493	4106519
577376794651562	4102403
577376894653618	4084792
577376994655639	4089023
577377094657769	4085688
577377194659749	4082924
577377294661795	4114937
577377394663864	17375075
577377494666462	3623239
577377594668607	3615935
577377694670709	3610851
577377794672680	3629544
577377894674792	3611029
577377994676855	3616294
577378094678892	3610584
577378194681723	3621277
577378294693763	3631985
577378394696621	17603082
577378494730509	3613265
577378594733130	3611562
577378694735617	3612217
577378794739632	3625920
577378894747871	3616273
577378994752407	3616712
577379094756939	3642646
577379194764867	3618526
577379294767108	3632513
577379394771085	18036127
577379494777895	3618723
577379594786362	3616545
577379694797561	4750386
577379794807026	4237711
577379894832655	4236960
577379994839736	3636510
577380094854100	3648319
577380194889122	3640137
577380294897180	3666199
577380394901859	19714437
577380494906598	3633147
577380594908591	3681331
577380694910711	3613010
577380794912685	3634383
577380894914785	3621900
577380994919577	5728543
577381097023767	3604775
577381197026119	3600692
577381297028822	3630086
577381397030864	17699424
577381497033497	3610567
577381597037225	3602311
577381697039173	3595592
577381797041066	3613936
577381897043164	3932979
577381997045287	3604070
577382097047392	3593194
577382197050038	3597055
577382297052674	3618328
577382397056802	17359718
577382497061186	3601720
577382597063320	3597429
577382697065345	3605354
577382797067346	3608271
577382897069776	3919874
577382997071818	3590466
577383097080783	3603960
577383197082942	3605921
577383297084948	3612244
577383397087105	17736773
577383497095596	3596807
577383597097719	3601541
577383697100212	3601300
577383797102257	3613950
577383897104377	3945831
577383997106462	3609658
577384097108629	3599990
577384197111284	3615693
577384297113718	3623216
577384397115845	18204464
577384497122615	3614803
577384597124622	3623147
577384697128656	3614252
577384797130884	3635207
577384897132900	4006611
577384997135072	3614984
577385097137134	3609467
577385197139226	3600059
577385297141316	3610340
577385397143342	19199118
577385497150043	3634700
577385597152642	3676398
577385697155297	3647408
577385797157907	3666448
577385897160492	3594338
577385997162615	3603296
577386097166825	3595852
577386197169331	3661693
577386297172025	3947681
577386397174799	19653981
577386499242513	3617862
577386599247227	3619101
577386699249621	3917793
577386799252011	3620132
577386899254568	3959709
577386999257147	3619368
577387099259695	3613409
577387199262168	3616989
577387299264602	3661674
577387399265896	17261053
577387499271624	3617375
577387599272878	3614955
577387699275225	3613269
577387799276475	3611018
577387899279008	3952176
577387999281561	3617200
577388099284190	3619647
577388199286652	3615758
577388299289134	3615431
577388399291694	17219244
577388499299244	3620548
577388599301705	3632951
577388699303901	3618428
577388799306260	3615992
577388899308584	3950119
577388999311251	3620770
577389099313714	3614435
577389199315732	3615613
577389299317484	3614539
577389399319024	17949745
577389499324495	3617191
577389599326205	3619605
577389699329519	5077773
577389799332962	3616596
577389899334594	3972255
577389999336305	3619288
577390099338040	3612152
577390199339564	3614460
577390299343537	3623101
577390399355603	19319410
577390499358486	3621535
577390599362719	3622328
577390699365180	3610242
577390799367710	3618113
577390899372185	3976053
577390999373791	3612283
577391099376074	3615360
577391199377401	3615136
577391299379768	3669242
577391399382462	19815663
577391501864920	3597241
577391601867576	3604827
577391701870196	3603093
577391801874404	3604678
577391901878597	3608218
577392001881195	3604400
577392101883119	3604190
577392201885961	3597658
577392301888200	3603003
577392401890304	17119231
577392501894020	3605004
577392601895528	3601313
577392701897221	3599874
577392801898930	3604235
577392901900478	3604858
577393001902109	3604956
577393101903632	3594636
577393201907054	3596415
577393301909574	3595707
577393401958322	17374250
577393501961448	3599104
577393601964031	3621927
577393701966536	3607202
577393801969054	3601237
577393901971588	3613069
577394001974102	3598967
577394101976479	3605952
577394201985311	3614459
577394301992114	3601636
577394402001610	14620409
577394502010871	3603939
577394602025227	3620196
577394702030141	3607199
577394802039008	6319937
577394902046856	5061132
577395002056040	5825968
577395102059901	5033526
577395202065655	3598749
