576778113216038	5554266
576778213230338	975573
576778313233125	1038326
576778413238499	976895
576778513241198	978129
576778613243519	975565
576778713245661	977948
576778813247839	976899
576778913250046	975948
576779013252251	975457
576779113254347	5437981
576779213256980	872046
576779313259098	857739
576779413261122	856959
576779513263665	858271
576779613265648	859054
576779713268191	864429
576779813277324	856709
576779913279666	854800
576780013282192	855359
576780113284426	5670662
576780213296381	854788
576780313337074	864225
576780413345810	854521
576780513348132	855874
576780613350931	857060
576780713353275	855997
576780813355056	855926
576780913357351	855964
576781013364087	855202
576781113365945	5544818
576781213371789	862415
576781313376026	862089
576781413378000	859507
576781513380916	858578
576781613398705	858257
576781713400625	857326
576781813404854	858940
576781913407363	858304
576782013410042	858168
576782113412299	5643319
576782213414937	858777
576782313417551	862060
576782413420310	858269
576782513422901	857740
576782613425574	867284
576782713436445	856911
576782813438950	853845
576782913440981	855991
576783013443433	854706
576783113445957	5440368
576783213450678	856082
576783313452516	853553
576783413454281	854911
576783513456684	855858
576783613458516	856563
576783713461057	855926
576783813462857	854160
576783913476621	858569
576784013478460	853886
576784113480847	5487652
576784213484091	854788
576784313487427	863671
576784413494437	857077
576784513496113	859487
576784613497635	859298
576784713498204	858460
576784813500701	857655
576784913502624	858386
576785013504375	858357
576785113505651	5509478
576785213508538	858388
576785313510047	857600
576785413511347	859182
576785513513028	857826
576785613514235	857726
576785713516419	858254
576785813517696	857962
576785913520026	857838
576786013522535	858309
576786113523975	5538839
576786213529689	858620
576786313534587	856342
576786413536850	854385
576786513538874	854127
576786613540810	857273
576786713542414	854699
576786813544261	857717
576786913547396	1498836
576787013550250	1378540
576787113554173	6396837
576787213561907	1288661
576787313575821	856463
576787413577032	854860
576787513578594	855840
576787613580008	854635
576787713582324	856824
576787813583663	854746
576787913585187	854664
576788013587416	854129
576788113589929	5877620
576788213592807	853648
576788313594673	855756
576788413595926	855302
576788513598812	865095
576788613606962	857656
576788713608746	858540
576788813610470	858334
576788913612258	857584
576789013614424	858750
576789113616236	5484584
576789213621830	858294
576789313623490	858141
576789413624663	858074
576789513626353	857883
576789613627683	858565
576789713628220	859439
576789813631182	858823
576789913632486	859234
576790013634971	858367
576790113636929	5415076
576790213640189	857765
576790313641463	860204
576790413644492	862512
576790513658116	858202
576790613664773	858817
576790713667962	855361
576790813670537	855240
576790913672892	857471
576791013674812	857898
576791113677377	5478639
576791213683192	857028
576791313685780	863503
576791413688481	865076
576791513691170	855138
576791613693642	853590
576791713701573	857240
576791813706197	863862
576791913708989	861918
576792013715683	856859
576792113727062	5486965
576792213730756	866348
576792313734662	860463
576792413737263	859658
576792513739855	857851
576792613742493	858720
576792713744957	859955
576792813747584	858931
576792913750111	858084
576793013752543	860594
576793113755150	5546584
576793213758365	858459
576793313760579	861767
576793413764328	860692
576793513766805	858048
576793613769268	859538
576793713771161	858632
576793813773146	857908
576793913788837	859136
576794013795611	1127726
576794113805797	4375113
576794213822833	857026
576794313833466	866556
576794413844821	860087
576794513856720	863566
576794613869048	863802
576794713878904	863104
576794813889348	857110
576794913898879	863330
576795013910353	858853
576795113921884	4552531
576795213929351	856312
576795313936548	860577
576795413949976	864229
576795513957954	859770
576795613968557	858213
576795713974366	861745
