591486538762279	2601132
591486638784133	2028978
591486738796491	204705
591486838806964	1333605373
591488272255874	161954
591488372258563	163409
591488472260954	166603
591488572263037	164098
591488672265363	163206
591488772275960	178531
591488872278471	1881960
591488972280821	1827010
591489072282998	132140
591489172286555	135307
591489272288790	132201
591489372290395	131805
591489472292305	132406
591489572294553	132333
591489672296769	132351
591489772303176	131989
591489872304828	1734114
591489972310340	1698731
591490072315139	132219
591490172317106	132175
591490272318844	132371
591490372320958	132297
591490472323129	134205
591490572326570	132419
591490672328556	132068
591490772330666	131978
591490872340262	1714679
591490972342422	1668798
591491072344679	133406
591491172348434	132188
591491272359458	135436
591491372360594	131923
591491472362233	132302
591491572364494	132358
591491672368443	132240
591491772370130	131993
591491872371787	1749177
591491972378146	1750881
591492072382394	132468
591492172384166	132110
591492272388226	132345
591492372390629	132447
591492472392988	134189
591492572394961	132195
591492672396701	132251
591492772398834	132352
591492872401023	1690701
591492972405515	1685953
591493072409984	132048
591493172412163	132339
591493272414314	132182
591493372415814	131947
591493472417368	133863
591493572419477	132224
591493672423492	132333
591493772425316	132203
591493872428221	1700817
591493972433204	1650761
591494072437348	132287
591494172440803	132115
591494272442026	132133
591494372443759	132239
591494472445963	132608
591494572447837	132066
591494672449690	132310
591494772451833	132288
591494872453965	1697499
591494972458381	1650295
591495072462776	132287
591495172464986	132115
591495272468852	132300
591495372469934	132065
591495472472062	185091
591495572480835	133468
591495672483013	132304
591495772484788	132111
591495872487718	1735936
591495972492243	1732940
591496072498637	132343
591496172500393	132179
591496272502160	132013
591496372506141	132079
591496472508300	134187
591496572510993	132935
591496672513781	132785
591496772516083	634321293
591497506706800	1812000
591497606709341	1763620
591497706711807	132702
591497806713789	132359
591497906715969	132619
591498006718311	132532
591498106720575	132683
591498206724616	133236
591498306726588	132556
591498406732786	132961
591498506734897	1710869
591498606739367	1665833
591498706742074	135826
591498806744206	138765
591498906746305	134407
591499006747948	142399
591499106749296	136120
591499206753235	132204
591499306755377	132295
591499406757185	132280
591499506758283	1684520
591499606764699	1675172
591499706769364	132031
591499806771611	132446
591499906773467	132134
591500006775712	132092
591500106777973	134217
591500206779743	132253
591500306783220	132242
591500406785284	132196
591500506787493	1691226
591500606793554	1668638
591500706797957	132274
591500806800050	131978
591500906803882	132005
591501006805593	132190
591501106809067	132226
591501206811271	132336
591501306813480	132144
591501406815265	132150
591501506816999	1681600
591501606821622	1633474
591501706826140	132209
591501806829608	132146
591501906831378	132052
591502006833584	134029
591502106837244	133974
591502206839011	131919
591502306840623	132255
591502406842746	132521
591502506846751	1713927
591502606851684	1694033
591502706856284	137467
591502806860195	133814
591502906862416	132547
591503006863631	131985
591503106867139	132062
591503206869360	132511
591503306871486	132531
591503406883096	133647
591503506884823	1762574
591503606891226	1719529
591503706895761	133328
591503806897532	132170
591503906899230	132142
591504006901294	132198
591504106903594	136091
591504206905439	132213
591504306907234	132307
591504406909417	132205
591504506911622	1710873
591504606916088	1656408
591504706920540	133519
591504806922677	134098
591504906924820	132137
591505006928440	132300
591505106930270	133988
591505206932486	132176
591505306936313	132296
591505406938066	131984
591505506939832	1759889
591505606952631	1731540
591505706958357	187261
591505806961475	132134
591505906963796	132258
591506006965039	132341
591506106969837	132325
591506207018296	132312
591506307020585	132442
591506407022256	132324
591506507023531	1727679
591506607032205	1900808
591506707041144	133412
591506807044928	416157652
591507323077023	134779
591507423084414	133935
591507523092607	137279
591507623098621	133284
591507723107482	134048
591507823115328	134214
591507923122774	1941001
591508023130457	1925088
591508123136183	133714
591508223138296	133028
591508323140782	132495
591508423149718	138527
591508523155997	133050
591508623159758	132349
591508723165181	132659
591508823167813	132819
591508923170064	1748846
591509023174549	1670408
591509123180365	132778
591509223182127	142587
591509323184664	136016
591509423186672	137928
591509523190697	132656
591509623191941	132095
591509723194305	132201
591509823197054	132039
591509923199352	1727027
591510023203925	1692175
591510123210293	132253
591510223212115	132159
591510323214218	132246
591510423218190	132270
591510523220030	134134
591510623224238	132185
591510723228641	134006
591510823231759	132062
591510923235536	1719508
591511023239998	1664472
591511123253202	137562
591511223255054	132715
591511323257040	132409
591511423259303	132104
591511523261576	132192
591511623263702	132142
591511723267897	132329
591511823270388	132289
591511923272783	1771915
591512023277276	1756641
591512123281421	133317
591512223283271	132377
591512323287300	131908
591512423288778	132123
591512523290172	134023
591512623292739	131995
591512723295081	132379
591512823297881	132253
591512923300134	1707971
591513023305162	1673828
591513123311553	133129
591513223313270	132031
591513323314882	132210
591513423316390	132085
591513523318794	134080
591513623321237	132283
591513723323784	132177
591513823325455	131999
591513923328298	1741474
591514023332072	1710736
591514123337358	133627
591514223339183	132290
591514323341313	132136
591514423343209	132264
591514523346462	134084
591514623347540	131745
591514723350080	132110
591514823355148	132196
591514923356831	1731437
591515023363267	1656548
591515123367867	133683
591515223369666	131997
591515323372955	132409
591515423374939	132362
591515523377103	134397
591515623378270	132209
591515723380638	132158
591515823382398	132176
591515923384720	1767898
591516023388053	1686467
591516123393045	133219
591516223394748	140397
591516323397014	132247
591516423399663	132272
591516523401170	135850
591516623410260	134174
591516723418017	133605
591516823425711	415808847
591517339105881	1960039
591517439113237	1905247
591517539121395	134004
591517639127942	134000
591517739136427	133625
591517839143435	133840
591517939151586	133904
591518039158711	134705
591518139165105	133675
591518239170048	132856
591518339173885	1861429
591518439176244	1799216
591518539180782	132742
591518639182803	135813
591518739185909	135411
591518839195727	133236
591518939197750	131903
591519039201245	132293
591519139203372	132323
591519239204731	132182
591519339206591	1842410
591519439210990	1741961
591519539215618	140721
591519639217190	132274
591519739219508	132585
591519839225026	131976
591519939227303	134034
591520039229519	134185
591520139235050	132253
591520239236632	132018
591520339238791	1715174
591520439243723	1691957
591520539248141	132138
591520639250158	132272
591520739252715	132308
591520839254589	132138
591520939258178	134050
591521039260091	132278
591521139262420	132413
591521239265637	132432
591521339267313	1732003
591521439272150	1658378
591521539278490	132417
591521639279918	131944
591521739282341	132415
591521839284135	132412
591521939286369	134126
591522039287881	132003
591522139291614	132440
591522239293047	132135
591522339297026	1713528
591522439301548	1682088
591522539305949	133585
591522639307747	132533
591522739310139	132142
591522839311995	132333
591522939313830	136093
591523039315361	132356
591523139317507	132064
591523239320713	132033
591523339322194	1702989
591523439327506	1678182
591523539332123	133187
591523639333393	131974
591523739337552	132188
591523839339364	132146
591523939341531	132405
591524039345040	132204
591524139346948	132478
591524239348193	132000
591524339352189	1729010
591524439356734	1710673
591524539363640	132181
591524639403745	132247
591524739406303	132383
591524839408771	132130
591524939411104	132081
591525039413438	132340
591525139415798	132209
591525239418162	132666
591525339425734	1719397
591525439430614	1672091
591525539435283	133395
591525639438593	132289
591525739443666	134069
591525839445444	136807
591525939450921	134355
591526039452779	135863
591526139454746	132262
591526239458008	131995
591526339460060	1777112
591526439462618	1742522
591526539464709	132770
591526639471465	133544
