577974116927147	57749408
577974216966994	12655126
577974316971205	8584755
577974416973943	6713081
577974516976552	6703731
577974616978865	6714745
577974716981348	6701101
577974816984105	7187972
577974916987187	7004308
577975016989785	6826905
577975116992479	49488913
577975217004828	8706437
577975317016653	6644678
577975417029060	6544652
577975517052572	6275919
577975617054913	6290297
577975717116057	6286403
577975817118713	6608351
577975917121329	6278957
577976017123973	6282565
577976117126723	50303533
577976217140824	8356042
577976317143776	6616285
577976417146410	6292142
577976517149039	6275818
577976617151545	6292897
577976717154205	6279087
577976817156915	6751092
577976917167089	6273633
577977017169622	6279369
577977117172214	49843932
577977217183311	8355588
577977317186008	6609689
577977417191969	6297604
577977517201569	6285933
577977617206808	6307535
577977717213061	6313619
577977817224524	6673501
577977917228469	6283614
577978017231037	6297518
577978117233390	48880069
577978217245076	8312837
577978317247657	6614539
577978417249920	6289026
577978517256681	6282796
577978617258829	6289674
577978717261126	6282956
577978817263278	6611681
577978917265680	6277124
577979017267983	6284528
577979117278595	49438382
577979217289283	8358933
577979317291984	6607247
577979417325370	6304350
577979517327838	6272797
577979617330042	6281571
577979717342074	6275798
577979817348817	6622305
577979917351482	6276043
577980017354152	6286185
577980117358444	50244963
577980217369879	8335669
577980317372850	6614132
577980417375446	6287111
577980517378102	6290258
577980617382714	11040813
577980717385454	6281455
577980817398379	6769020
577980917401124	6274285
577981017403809	6274105
577981117406511	50040215
577981217420049	8451628
577981317433914	6642701
577981417436542	6273729
577981517439105	6276076
577981617443542	6273391
577981717446311	6278507
577981817448907	6682500
577981917451563	6275846
577982017453816	6272343
577982117456084	55382481
577982217475579	8611360
577982317479557	6657677
577982417483419	6283527
577982517487646	6280005
577982617502239	6276192
577982717507573	6276775
577982817510308	6655624
577982917513009	6271254
577983017517469	6361079
577983117520232	55211825
577983217530239	8369978
577983317534468	6674149
577983417553414	6273934
577983517556049	6276439
577983617558334	6272736
577983717560590	6281551
577983817562964	6636660
577983917565360	6271605
577984017567607	6273880
577984117569973	55130339
577984217582202	8708462
577984317585535	6715970
577984417600754	6291589
577984517605662	6272770
577984617608056	6273575
577984717610728	6280321
577984817613998	6657119
577984917616511	6276943
577985017619168	6302993
577985117621756	55234370
577985217643558	8639555
577985317647118	6789508
577985417656881	6273813
577985517659440	6285743
577985617662325	6378116
577985717664886	6276388
577985817668008	6678890
577985917670657	6301124
577986017673341	6318218
577986117675969	55365215
577986217689557	9104846
577986317714098	6690736
577986417720971	6623180
577986517730516	9362385
577986617733254	6470967
577986717737239	6561727
577986817740789	6856843
577986917749097	6496022
577987017757308	6294710
577987117765128	38978894
577987217772668	8115411
577987317781049	6669551
577987417788817	6308365
577987517796263	6312134
577987617804167	6296890
577987717812020	6341495
577987817820390	6643831
577987917828450	6268469
577988017836061	6264272
577988117844208	40570771
577988217853195	8185845
577988317885668	6645479
577988417894596	6268101
577988517902797	6282168
577988617910910	6284824
577988717918807	6286338
577988817926041	5725021
577988917933565	5334368
577989017940922	5306705
577989117955235	38338699
577989217974805	7165241
577989317982019	5663240
577989417989666	5293294
577989517996553	5314388
577989618003294	5477465
577989718010665	5406175
577989818017792	5713377
577989918025241	5387593
577990018032182	5351593
577990118039250	38105017
577990218046243	7225444
577990318053102	5672596
577990418059880	5311469
577990518067674	5314274
577990618074993	5487859
577990718081771	5481608
577990818088618	5708250
577990918106494	5367037
577991018113279	5285047
577991118174894	36760915
577991218181664	7128765
577991318187022	5742332
577991418189602	5374704
577991518191204	5305089
577991618193405	5420627
577991718195398	5359878
577991818198534	5710934
577991918200295	5180587
577992018202297	5200381
577992118204046	35499449
577992218216991	6715685
577992318219473	5634322
577992418220736	5224460
577992518222562	5264804
577992618226294	5250125
577992718227717	5301124
577992818229571	5723767
577992918232105	5320691
577993018234178	5286674
577993118242849	34625232
577993218253506	6568584
577993318257561	5658644
577993418268311	5159686
577993518271289	5178614
577993618272309	5299243
577993718273896	5252339
