591580126340422	5880551
591580226369371	5193473
591580326376277	2433458
591580428511490	186110
591580528513914	185260
591580628516025	184933
591580728518393	187217
591580828520781	186440
591580928523090	185974
591581028525485	189528
591581128527720	2479124
591581228533723	2434155
591581328539001	155731
591581428541328	154789
591581528545444	156830
591581628547785	154574
591581728551838	156271
591581828554102	156756
591581928556480	157888
591582028560588	156682
591582128570801	2588132
591582228577445	2497129
591582328585741	155338
591582428588196	154484
591582528590376	154260
591582628592330	154447
591582728594458	154681
591582828650124	156473
591582928653045	154159
591583028655547	154260
591583128663707	2561480
591583228670386	2507379
591583328676433	155398
591583428680348	154719
591583528682641	154678
591583628685015	154496
591583728689074	154259
591583828691260	154103
591583928693439	154077
591584028695828	155260
591584128698086	2487962
591584228712378	2492431
591584328719047	155246
591584428721418	154312
591584528725496	154073
591584628727559	154425
591584728729848	154356
591584828732164	154489
591584928734445	154600
591585028736797	154657
591585128738916	2527748
591585228744840	2434458
591585328751449	154653
591585428753654	154499
591585528755933	154805
591585628759977	154350
591585728762285	154461
591585828764495	154595
591585928768495	154100
591586028770796	156674
591586128774825	2493275
591586228781643	2433814
591586328788076	155627
591586428792183	154802
591586528794575	154699
591586628796671	154113
591586728798935	154455
591586828801400	154764
591586928803655	154491
591587028805995	156483
591587128816977	2559935
591587228823862	2532142
591587328830572	155576
591587428832730	154367
591587528834813	154567
591587628837165	154737
591587728841171	272174
591587828843502	154243
591587928845753	156366
591588028848004	156775
591588128851886	2477624
591588228858639	2447389
591588328866999	155785
591588428869335	154569
591588528871532	154379
591588628875420	154104
591588728877709	154992
591588828880065	154388
591588928882328	154432
591589028884732	154379
591589128886941	2488385
591589228893630	2433182
591589328897117	154344
591589428899389	154593
591589528901606	154245
591589628904012	154797
591589728908146	154388
591589828910363	154681
591589928918295	155164
591590028921723	155003
591590128924963	2465942
591590228930534	2459142
591590328935734	2370967
591590431154497	155681
591590531156873	155104
591590631159000	154329
591590731161266	154899
591590831163784	154911
591590931166039	155671
591591031172459	154963
591591131174550	2490989
591591231177556	2451622
591591331181232	154413
591591431183535	154722
591591531185750	154715
591591631187935	155075
